,tCont,vYSmooth
0,0.002,8044.34258557818
1,0.0073333333333333,8119.674642994334
2,0.008,7599.38356534551
3,0.0093333333333333,7148.568332301889
4,0.0113333333333333,6983.97369906649
5,0.012,6212.0207698728445
6,0.0133333333333333,5831.072580292846
7,0.0153333333333333,5280.173750959103
8,0.022,4776.759770064169
9,0.0266666666666666,4316.522240328746
10,0.0273333333333333,3895.809610463314
11,0.0286666666666666,3509.286585695567
12,0.0293333333333333,3153.4554727796476
13,0.03,2828.2144592408154
14,0.0306666666666666,2523.4614835622006
15,0.0313333333333333,2248.169699138477
16,0.032,1994.052905507976
17,0.0326666666666666,1754.2470686789025
18,0.0333333333333333,1530.2439145743842
19,0.0339999999999999,1316.044741772812
20,0.0373333333333333,1115.2715951945586
21,0.0386666666666666,921.7064688092375
22,0.04,736.9581743980825
23,0.0406666666666666,1223.5353884824185
24,0.0413333333333333,1055.6264206587691
25,0.0446666666666666,1030.221816353472
26,0.0453333333333333,1013.4285615180672
27,0.046,1006.1240812740143
28,0.0466666666666666,1007.0861517099444
29,0.0473333333333333,1015.717669222232
30,0.048,368.8210710734147
31,0.0486666666666666,390.51357884621484
32,0.0493333333333333,-247.3856143257876
33,0.0499999999999999,-224.42720939643792
34,0.0506666666666666,-203.54558208328461
35,0.0513333333333333,-184.99838230090353
36,0.052,-167.35509701349088
37,0.0526666666666666,-150.59417570146397
38,0.0533333333333333,-136.09784075172553
39,0.054,-123.46026025104631
40,0.0546666666666666,-113.14902468738369
41,0.0553333333333333,-103.4829046607879
42,0.056,-93.87384046623325
43,0.0566666666666666,-85.7235489894087
44,0.0573333333333333,-78.27189116521978
45,0.0579999999999999,-69.9858370196903
46,0.0586666666666666,-62.72497937050328
47,0.0593333333333333,-56.08114525391251
48,0.06,-49.90898481924075
49,0.0606666666666666,-44.60272226988433
50,0.0613333333333333,-39.82437184226424
51,0.062,-35.426125198022625
52,0.0626666666666666,-30.92900850707074
53,0.0633333333333333,-27.52615780372372
54,0.064,-24.15394055756702
55,0.0646666666666666,-20.54937735781875
56,0.0653333333333333,-17.75225602514653
57,0.066,-14.558368753261938
58,0.0666666666666666,-12.864299395066517
59,0.0673333333333333,-10.642734740795634
60,0.0679999999999999,-9.258672232303562
61,0.0686666666666666,-8.213780345160753
62,0.0693333333333333,-6.873391601760401
63,0.0699999999999999,-5.703065977532978
64,0.0706666666666666,-4.490007743551105
65,0.0713333333333333,-3.4654049512704717
66,0.072,-3.3521128967519207
67,0.0726666666666666,-2.1214671990022804
68,0.0733333333333333,-0.5518364551586687
69,0.074,-0.12090300570783619
70,0.0746666666666666,0.27549718729709394
71,0.0753333333333333,0.725832524390774
72,0.076,1.4958852754685994
73,0.0766666666666666,1.8550405776132592
74,0.0773333333333333,2.844111070701036
75,0.078,3.283505446359726
76,0.0786666666666666,4.450314400515715
77,0.0793333333333333,4.809219690898706
78,0.08,5.54348599957642
79,0.0806666666666666,5.9176030175774335
80,0.0813333333333333,6.810516083281048
81,0.082,7.5751676108728745
82,0.0826666666666666,8.289328780660053
83,0.0833333333333333,8.736218810291065
84,0.0839999999999999,9.368362273509142
85,0.0846666666666666,10.185477323482742
86,0.0853333333333333,10.72729005453006
87,0.086,10.578349205546937
88,0.0866666666666666,11.209508095513657
89,0.0873333333333333,12.006842349447169
90,0.088,12.692800974442697
91,0.0886666666666666,13.27581683350727
92,0.0893333333333333,13.992791041998212
93,0.09,14.58047011474019
94,0.0906666666666666,15.0204782006193
95,0.0913333333333333,15.160964142702678
96,0.092,15.248853546463703
97,0.0926666666666666,15.615330532533541
98,0.0933333333333333,16.507906181414967
99,0.094,16.72555957772605
100,0.0946666666666666,16.9136840617198
101,0.0953333333333333,17.362791715849337
102,0.096,17.461542573882245
103,0.0966666666666666,17.587547614915284
104,0.0973333333333333,17.420892979349524
105,0.0979999999999999,17.925747766553773
106,0.0986666666666666,18.48519702474588
107,0.0993333333333333,19.060463522316713
108,0.0999999999999999,19.504916708678206
109,0.1006666666666666,19.62863825506749
110,0.1013333333333333,19.78497545438276
111,0.102,19.84908420082337
112,0.1026666666666666,20.518817523674944
113,0.1033333333333333,20.956448284989126
114,0.104,21.26465852785919
115,0.1046666666666666,21.94941087280349
116,0.1053333333333333,22.692593913375248
117,0.106,23.146306136569745
118,0.1066666666666666,23.509140561618093
119,0.1073333333333333,23.79141066816389
120,0.108,24.231297248951922
121,0.1086666666666666,24.58891388526004
122,0.1093333333333333,25.123135891799173
123,0.11,25.638425651241217
124,0.1106666666666666,26.27304081994408
125,0.1113333333333333,26.384571089180774
126,0.112,26.79785991490711
127,0.1126666666666666,27.266299393350256
128,0.1133333333333333,27.60186777458553
129,0.1139999999999999,28.02217452951276
130,0.1146666666666666,28.13202989619074
131,0.1153333333333333,28.443444724866566
132,0.1159999999999999,29.37726897495051
133,0.1166666666666666,29.68686169268406
134,0.1173333333333333,29.878493541750423
135,0.118,29.843393595693044
136,0.1186666666666666,30.604012369639776
137,0.1193333333333333,30.770848611724833
138,0.12,30.949776761487545
139,0.1206666666666666,31.092826457096287
140,0.1213333333333333,31.936241864256385
141,0.122,31.76032058885037
142,0.1226666666666666,32.10402449778579
143,0.1233333333333333,32.81051839841099
144,0.124,33.09490471623938
145,0.1246666666666666,32.65553582821669
146,0.1253333333333333,32.923688420973136
147,0.126,33.53197915306082
148,0.1266666666666666,33.7908996088419
149,0.1273333333333333,33.74156713220245
150,0.128,33.78910637632997
151,0.1286666666666666,33.95693449801047
152,0.1293333333333333,34.220755992544895
153,0.13,34.60319391442532
154,0.1306666666666666,34.826417511314574
155,0.1313333333333333,34.981656590262475
156,0.132,35.262453105073035
157,0.1326666666666666,35.41448661009117
158,0.1333333333333333,35.75361941778738
159,0.134,36.001419886303275
160,0.1346666666666666,36.18289215708077
161,0.1353333333333333,36.5226201183743
162,0.1359999999999999,36.545277731137176
163,0.1366666666666666,36.814830487675835
164,0.1373333333333333,37.26275170319222
165,0.1379999999999999,37.49284595353801
166,0.1386666666666666,37.805622746634356
167,0.1393333333333333,37.61710396754006
168,0.1399999999999999,37.78917405915118
169,0.1406666666666666,38.04526344245337
170,0.1413333333333333,38.105711677603146
171,0.142,38.01786064264994
172,0.1426666666666666,38.38517012841346
173,0.1433333333333333,38.782126153267285
174,0.144,38.95391235964309
175,0.1446666666666666,39.284227655429504
176,0.1453333333333333,39.5785454771961
177,0.146,40.03067555875186
178,0.1466666666666666,40.725048284514834
179,0.1473333333333333,41.00797979673664
180,0.148,41.144058223259485
181,0.1486666666666666,41.405249126092684
182,0.1493333333333333,41.580306242313156
183,0.15,41.764797723601184
184,0.1506666666666666,42.08964604010228
185,0.1513333333333333,42.339545357365694
186,0.152,42.56370730510494
187,0.1526666666666666,43.02816316531253
188,0.1533333333333333,43.079837127949624
189,0.154,43.17565693186719
190,0.1546666666666666,43.221512611855594
191,0.1553333333333333,43.43837736250403
192,0.156,43.4330943697666
193,0.1566666666666666,43.8926094491354
194,0.1573333333333333,44.27080140038727
195,0.158,44.201657294589346
196,0.1586666666666666,44.312664499706365
197,0.1593333333333333,44.464876172991666
198,0.16,44.61919868038128
199,0.1606666666666666,44.796277211062744
200,0.1613333333333333,44.973407078562744
201,0.162,45.30295579763603
202,0.1626666666666666,45.52406973430547
203,0.1633333333333333,45.78892950390594
204,0.164,46.15380266394392
205,0.1646666666666666,46.38289951786701
206,0.1653333333333333,46.54712316203101
207,0.1659999999999999,46.74350670872064
208,0.1666666666666666,46.838111463615924
209,0.1673333333333333,47.14367314685467
210,0.1679999999999999,47.28165889274853
211,0.1686666666666666,47.404151484875875
212,0.1693333333333333,47.495015601744086
213,0.1699999999999999,47.69194067873011
214,0.1706666666666666,47.894007291954125
215,0.1713333333333333,48.06186950541268
216,0.172,48.349610367540066
217,0.1726666666666666,48.375749531141764
218,0.1733333333333333,48.40849712509409
219,0.174,48.60235863976649
220,0.1746666666666666,48.71095988653027
221,0.1753333333333333,48.73920554558827
222,0.176,49.03646292601653
223,0.1766666666666666,49.050910746948816
224,0.1773333333333333,49.46414044166662
225,0.178,49.6784837330621
226,0.1786666666666666,49.65602271063567
227,0.1793333333333333,50.03546699123776
228,0.18,50.21246769552519
229,0.1806666666666666,50.54001127771246
230,0.1813333333333333,50.68470249039087
231,0.182,51.088348002411514
232,0.1826666666666666,51.37768948721308
233,0.1833333333333333,51.47266411752412
234,0.184,51.770561242959296
235,0.1846666666666666,51.92836936410008
236,0.1853333333333333,51.941470050118376
237,0.186,52.12584342795251
238,0.1866666666666666,52.51092689602783
239,0.1873333333333333,52.79467001598189
240,0.188,52.92581866797191
241,0.1886666666666666,52.98176754533445
242,0.1893333333333333,53.1159303060689
243,0.19,53.36277373814197
244,0.1906666666666666,53.52361217536216
245,0.1913333333333333,53.63047518728516
246,0.192,53.71371571533467
247,0.1926666666666666,54.31167959632122
248,0.1933333333333333,54.43886898094278
249,0.194,54.459122421317176
250,0.1946666666666666,54.33546094352486
251,0.1953333333333333,54.232705043057294
252,0.1959999999999999,54.48080866284296
253,0.1966666666666666,54.55376594304054
254,0.1973333333333333,54.4819878402973
255,0.1979999999999999,54.45008565301903
256,0.1986666666666666,54.477552184005646
257,0.1993333333333333,54.86548032753162
258,0.1999999999999999,55.059131822630796
259,0.2006666666666666,55.182678976118545
260,0.2013333333333333,55.09006669730058
261,0.2019999999999999,55.201971454915515
262,0.2026666666666666,55.23489720269503
263,0.2033333333333333,55.56112443374608
264,0.204,55.51825070743035
265,0.2046666666666666,55.618504334100116
266,0.2053333333333333,55.50315955226706
267,0.206,55.26232468223449
268,0.2066666666666666,55.2085120273718
269,0.2073333333333333,55.47126788291611
270,0.208,55.65713901262691
271,0.2086666666666666,55.72700533369788
272,0.2093333333333333,56.099576651929844
273,0.21,56.527941949030684
274,0.2106666666666666,56.58422718833337
275,0.2113333333333333,57.13525224570754
276,0.212,57.393867307362946
277,0.2126666666666666,57.95172673685733
278,0.2133333333333333,58.40616696577253
279,0.214,59.21179060570488
280,0.2146666666666666,59.751471621464475
281,0.2153333333333333,60.07713524979827
282,0.216,60.5907652206244
283,0.2166666666666666,61.51585554920029
284,0.2173333333333333,62.374578377218526
285,0.218,63.28161905827581
286,0.2186666666666666,64.68178570337464
287,0.2193333333333333,65.82877942169598
288,0.22,67.78388567348935
289,0.2206666666666666,69.33049912870484
290,0.2213333333333333,70.70508455074913
291,0.222,72.45597140696795
292,0.2226666666666666,74.40317076897198
293,0.2233333333333333,76.29248264616828
294,0.224,78.95261400096915
295,0.2246666666666666,81.60831944635386
296,0.2253333333333333,85.02791627829141
297,0.2259999999999999,88.65708535587903
298,0.2266666666666666,92.52798245643032
299,0.2273333333333333,96.40085776322528
300,0.2279999999999999,100.83696477517975
301,0.2286666666666666,105.57115144429301
302,0.2293333333333333,110.99572130477407
303,0.2299999999999999,117.29211893660008
304,0.2306666666666666,124.13854142895565
305,0.2313333333333333,131.6509971482368
306,0.2319999999999999,140.0155750330752
307,0.2326666666666666,149.1611578316757
308,0.2333333333333333,160.36577828525827
309,0.2339999999999999,171.50307728668196
310,0.2346666666666666,183.59324272880298
311,0.2353333333333333,198.18227229597386
312,0.236,211.9077603222314
313,0.2366666666666666,227.4734434752025
314,0.2373333333333333,243.88865503735818
315,0.238,262.74624021201316
316,0.2386666666666666,283.06246569713574
317,0.2393333333333333,305.123131089597
318,0.24,327.7211156832882
319,0.2406666666666666,-218.24792927419472
320,0.2413333333333333,-195.38501470007392
321,0.242,-174.9144771463763
322,0.2426666666666666,-156.20144243948636
323,0.2433333333333333,-137.63544232557481
324,0.244,-120.60703058498842
325,0.2446666666666666,-104.82590249320211
326,0.2453333333333333,-90.69979488042193
327,0.246,-77.55330069103574
328,0.2466666666666666,-65.70331044645539
329,0.2473333333333333,-54.85732573136676
330,0.248,-44.55394088951083
331,0.2486666666666666,-35.656821026158624
332,0.2493333333333333,-27.83130368363358
333,0.25,-20.286360244976592
334,0.2506666666666666,-13.684296431947331
335,0.2513333333333333,-7.2164974345717425
336,0.252,-1.06185031376544
337,0.2526666666666666,4.75682920450987
338,0.2533333333333333,10.326266505205886
339,0.254,15.349711546917057
340,0.2546666666666666,20.27696849755534
341,0.2553333333333333,24.30063826202275
342,0.256,28.25006484201539
343,0.2566666666666666,31.489863511323353
344,0.2573333333333333,34.62512434273617
345,0.258,38.08027122670529
346,0.2586666666666666,40.66916669002028
347,0.2593333333333333,43.35807763450251
348,0.26,45.68800659629882
349,0.2606666666666666,47.91120107327232
350,0.2613333333333333,50.144474884685536
351,0.262,52.386525990324635
352,0.2626666666666666,54.45324729716178
353,0.2633333333333333,56.42800122933157
354,0.264,58.1476528268623
355,0.2646666666666666,60.08675558377027
356,0.2653333333333333,61.966636897890226
357,0.266,63.24502327246039
358,0.2666666666666666,64.94261851859208
359,0.2673333333333333,66.35725229354931
360,0.268,67.73394792728331
361,0.2686666666666666,69.00719217707957
362,0.2693333333333333,70.09402087082505
363,0.27,71.22738569381423
364,0.2706666666666666,72.1463786836043
365,0.2713333333333333,73.1915599616738
366,0.2719999999999999,74.2589605491737
367,0.2726666666666666,75.21895058593748
368,0.2733333333333333,76.32075532470326
369,0.2739999999999999,77.37963359845183
370,0.2746666666666666,78.43894894506991
371,0.2753333333333333,79.33205707157354
372,0.2759999999999999,80.227329874441
373,0.2766666666666666,81.01520943719409
374,0.2773333333333333,81.97107404467195
375,0.2779999999999999,82.65039564948441
376,0.2786666666666667,83.71035333162176
377,0.2793333333333333,84.41861293092632
378,0.2799999999999999,85.56745865012479
379,0.2806666666666667,86.39439423948409
380,0.2813333333333333,86.9515738655241
381,0.282,87.97122411997691
382,0.2826666666666667,88.77169412686109
383,0.2833333333333333,89.6017869474153
384,0.284,90.12607638333319
385,0.2846666666666667,90.62022037059269
386,0.2853333333333333,91.13135097375587
387,0.286,92.1935824673723
388,0.2866666666666667,92.6074335072723
389,0.2873333333333333,93.16774119483145
390,0.288,93.77473666898885
391,0.2886666666666667,94.312635849217
392,0.2893333333333333,94.93178303248355
393,0.29,95.35620336326222
394,0.2906666666666667,95.55181214454956
395,0.2913333333333333,96.02790813967881
396,0.292,96.46118285933474
397,0.2926666666666666,97.21968229088674
398,0.2933333333333333,97.68433604811537
399,0.294,98.11376237042651
400,0.2946666666666666,98.70166943273352
401,0.2953333333333333,99.26147808304553
402,0.296,99.71304286813626
403,0.2966666666666666,99.9359545586934
404,0.2973333333333333,100.35655021625536
405,0.298,100.6944160592842
406,0.2986666666666666,100.89820231640215
407,0.2993333333333333,101.37912496089608
408,0.3,101.6590747507901
409,0.3006666666666666,101.82639684149288
410,0.3013333333333333,102.53732776841753
411,0.302,102.76139933275802
412,0.3026666666666666,103.37204271411572
413,0.3033333333333333,104.1974438426935
414,0.304,104.46344568106555
415,0.3046666666666666,104.58731387358466
416,0.3053333333333333,104.91174273227466
417,0.306,104.93784004410988
418,0.3066666666666666,104.99042735481856
419,0.3073333333333333,105.4098514090595
420,0.308,105.58500338684628
421,0.3086666666666666,105.82638792441149
422,0.3093333333333333,105.9641546554449
423,0.31,106.06516687835294
424,0.3106666666666666,106.15273180494829
425,0.3113333333333333,106.33104715702163
426,0.312,106.69544859244371
427,0.3126666666666666,106.9113523513305
428,0.3133333333333333,107.11210038648188
429,0.314,107.25374041226986
430,0.3146666666666666,107.69733570210998
431,0.3153333333333333,107.99866320528575
432,0.316,108.47856899408161
433,0.3166666666666666,109.10812978895595
434,0.3173333333333333,109.83460090097876
435,0.318,110.58614410531453
436,0.3186666666666666,111.4016846677553
437,0.3193333333333333,112.41600866613169
438,0.32,113.86499623713217
439,0.3206666666666666,115.4588747160392
440,0.3213333333333333,117.18146610572073
441,0.322,118.42654904301496
442,0.3226666666666666,120.202906270207
443,0.3233333333333333,122.31764496694132
444,0.324,124.87038703014572
445,0.3246666666666666,126.75121250032731
446,0.3253333333333333,128.56779451899826
447,0.326,131.07445417186068
448,0.3266666666666666,134.33023699149345
449,0.3273333333333333,138.2074725043524
450,0.328,141.82856121640592
451,0.3286666666666666,146.16020863345972
452,0.3293333333333333,151.776352737785
453,0.33,157.5006262134057
454,0.3306666666666666,162.94732846642637
455,0.3313333333333333,169.85511761924835
456,0.3319999999999999,177.38322973799214
457,0.3326666666666666,185.97006756622358
458,0.3333333333333333,195.44388156224346
459,0.3339999999999999,205.5112966477189
460,0.3346666666666666,217.03790063752086
461,0.3353333333333333,229.6702819665811
462,0.3359999999999999,243.62829501546935
463,0.3366666666666666,258.6919115567772
464,0.3373333333333333,274.9896435009486
465,0.3379999999999999,294.21848731475365
466,0.3386666666666666,314.34826246495305
467,0.3393333333333333,336.9783962205011
468,0.3399999999999999,361.3702179272875
469,0.3406666666666667,388.67226846126414
470,0.3413333333333333,-42.038018375484626
471,0.3419999999999999,-14.083665566039542
472,0.3426666666666667,12.338782748794728
473,0.3433333333333333,38.53377485934473
474,0.344,63.587989019190275
475,0.3446666666666667,88.31323330042343
476,0.3453333333333333,112.97406090255183
477,0.346,138.20264574494183
478,0.3466666666666667,163.66024809410467
479,0.3473333333333333,189.77280589022575
480,0.348,-230.45932308946132
481,0.3486666666666667,-205.45274007548988
482,0.3493333333333333,-183.04820320352118
483,0.35,-163.2139154680013
484,0.3506666666666667,-144.74896080860754
485,0.3513333333333333,-128.60118148887415
486,0.352,-113.78922060893717
487,0.3526666666666666,-96.17603381128188
488,0.3533333333333333,-80.24418842852378
489,0.354,-65.6053713995814
490,0.3546666666666666,-52.27149540427531
491,0.3553333333333333,-40.11262336870634
492,0.356,-28.58703870139024
493,0.3566666666666666,-18.643248963807693
494,0.3573333333333333,-9.033105904033192
495,0.358,-0.35905411709711643
496,0.3586666666666666,8.419432473068312
497,0.3593333333333333,15.893474274705333
498,0.36,22.406057283779575
499,0.3606666666666666,28.796958107968383
500,0.3613333333333333,34.46781559748731
501,0.362,39.35135954737881
502,0.3626666666666666,44.17473463273281
503,0.3633333333333333,48.1247167383508
504,0.364,52.27919511968723
505,0.3646666666666666,55.60452204201278
506,0.3653333333333333,58.743600346920616
507,0.366,62.101209708515185
508,0.3666666666666666,64.79816513815034
509,0.3673333333333333,67.21675414252988
510,0.368,69.80295663865996
511,0.3686666666666666,71.5791945061345
512,0.3693333333333333,73.0887383095891
513,0.37,74.58287084266895
514,0.3706666666666666,75.86102425300557
515,0.3713333333333333,77.17050697500304
516,0.372,78.40155326673363
517,0.3726666666666666,79.50620682399749
518,0.3733333333333333,80.3044310589616
519,0.374,81.23758857860769
520,0.3746666666666666,81.94461046968001
521,0.3753333333333333,82.74193681823627
522,0.376,82.92552781739502
523,0.3766666666666666,83.43547571229601
524,0.3773333333333333,83.6670268027923
525,0.378,83.8659077488936
526,0.3786666666666666,84.2860813764537
527,0.3793333333333333,84.37840355842339
528,0.38,84.2154939822823
529,0.3806666666666666,84.33384630071217
530,0.3813333333333333,84.15660060523322
531,0.382,83.96252646119748
532,0.3826666666666666,83.41113547157217
533,0.3833333333333333,84.75176818751903
534,0.384,86.15177182813997
535,0.3846666666666666,85.25252053508689
536,0.3853333333333333,84.38062755917377
537,0.386,82.3844224383247
538,0.3866666666666666,81.15541973416663
539,0.3873333333333333,79.54454566601453
540,0.388,78.65646423248937
541,0.3886666666666666,77.86444780689051
542,0.3893333333333333,77.07900538738386
543,0.39,76.52181240747689
544,0.3906666666666666,76.18471231516493
545,0.3913333333333333,75.72505112294735
546,0.3919999999999999,75.80266215597294
547,0.3926666666666666,75.60806099117578
548,0.3933333333333333,75.38381457744767
549,0.3939999999999999,75.75721365702597
550,0.3946666666666666,75.49374363852156
551,0.3953333333333333,75.68104046339855
552,0.3959999999999999,75.58925360923307
553,0.3966666666666666,75.6694040707539
554,0.3973333333333333,75.51023001730024
555,0.3979999999999999,74.89054073419749
556,0.3986666666666666,75.31499241633534
557,0.3993333333333333,74.75221833075737
558,0.3999999999999999,73.85588742792949
559,0.4006666666666666,71.85700536156247
560,0.4019999999999999,70.10999801031963
561,0.4039999999999999,68.42902821807395
562,0.4046666666666667,67.16588397422461
563,0.4053333333333333,65.69644167051827
564,0.4059999999999999,64.53790256523521
565,0.4066666666666667,63.61953722464088
566,0.4073333333333333,62.92311438776943
567,0.408,62.22747284698948
568,0.4086666666666667,61.851850638248514
569,0.4093333333333333,61.70895029155053
570,0.41,64.95078709537694
571,0.4106666666666667,68.9456228165579
572,0.4113333333333333,72.85027703493351
573,0.412,76.47773490018801
574,0.4126666666666666,80.45981809365551
575,0.4133333333333333,84.56402732086434
576,0.414,88.81703044532819
577,0.4146666666666666,93.68773587334096
578,0.4153333333333333,98.21233563612796
579,0.416,103.08079203731589
580,0.4166666666666666,108.63559632489628
581,0.4173333333333333,114.52117731485004
582,0.418,120.72472981494408
583,0.4186666666666666,127.77406751764988
584,0.4193333333333333,135.0758261737177
585,0.42,142.99459944918695
586,0.4206666666666666,151.26105651105618
587,0.4213333333333333,159.99699296433752
588,0.422,169.7863915205577
589,0.4226666666666666,181.0218763590078
590,0.4233333333333333,193.89652405758932
591,0.424,207.12357177151736
592,0.4246666666666666,221.79795126639874
593,0.4253333333333333,237.8227172787325
594,0.426,255.2930736291432
595,0.4266666666666666,274.5516206207318
596,0.4273333333333333,295.617364619782
597,0.428,318.8973582292676
598,0.4286666666666666,343.8533693775138
599,0.4293333333333333,371.38653970147595
600,0.43,401.7307829379272
601,0.4306666666666666,434.8957577618354
602,0.4313333333333333,471.9463153711762
603,0.432,512.1982329279886
604,0.4326666666666666,556.8992290452641
605,0.4333333333333333,605.0449916248259
606,0.434,658.4858587444897
607,0.4346666666666666,715.9780430203441
608,0.4353333333333333,780.3307762654126
609,0.436,482.36212553497717
610,0.4366666666666666,186.06892064089925
611,0.4373333333333333,-105.37602523450107
612,0.438,-31.28553264416132
613,0.4386666666666666,-323.15011448633095
614,0.4393333333333333,-620.8603405107331
615,0.44,-555.4136637257292
616,0.4406666666666666,-495.63839619355383
617,0.4413333333333333,-441.0090264182825
618,0.442,-390.5265038109514
619,0.4426666666666666,-344.2221494864542
620,0.4433333333333333,-300.97049155933706
621,0.444,-261.13606427207424
622,0.4446666666666666,-223.6204434114046
623,0.4453333333333333,-188.337232255549
624,0.446,-155.28579984233698
625,0.4466666666666666,-124.36094209962994
626,0.4473333333333333,-95.26423444714766
627,0.448,-67.55286498769743
628,0.4486666666666666,-40.964729003566276
629,0.4493333333333333,-15.709002051414416
630,0.45,9.001874003124357
631,0.4506666666666666,33.175775254990015
632,0.4513333333333333,57.37299493434597
633,0.4519999999999999,80.74457730541553
634,0.4526666666666666,104.2080115069995
635,0.4533333333333333,128.0681823751347
636,0.4539999999999999,-200.90508661270673
637,0.4546666666666666,-179.15044626533688
638,0.4559999999999999,-158.60085568935992
639,0.4566666666666666,-140.36233367274147
640,0.4573333333333333,-123.8861145292949
641,0.4579999999999999,-108.73445989415106
642,0.4586666666666666,-96.06202065318142
643,0.4593333333333333,-84.66612278290484
644,0.4599999999999999,-74.35751612973492
