,vTime,vY,Kalman Smoother,Spectral Smoother,Polynomial Smoother,Gaussian Smoother
52,0.0626666666666666,90.65610122680289,-30.92900850707074,472.41893927568134,569.734966091769,646.6422333717346
53,0.0633333333333333,-24.122440338133018,-27.52615780372372,719.3908654081306,568.7839032652352,648.9762177467346
54,0.064,-49.97015762329622,-24.15394055756702,-415.93238193542413,567.818515681591,644.7164521217346
55,0.0646666666666666,69.16638565063114,-20.54937735781875,-686.1592897692807,566.8389358209556,634.3082489967346
56,0.0653333333333333,-61.83736038207639,-17.75225602514653,386.44496338710735,565.845295667305,618.2301239967346
57,0.066,152.08806610109025,-14.558368753261938,694.668816145235,564.837726709224,596.9195771217346
58,0.0666666666666666,-71.47488784789631,-12.864299395066517,-287.00086387249297,563.8163599406582,570.8277802467346
59,0.0673333333333333,82.41305923462835,-10.642734740795634,-595.2891727489504,562.7813258616662,540.4830536842346
60,0.0679999999999999,28.426952362058785,-9.258672232303562,310.0712011187056,561.7327544791711,506.3434052467346
61,0.0686666666666666,-41.04676437377654,-8.213780345160753,590.5050890486455,560.670775307713,468.8727021217346
62,0.0693333333333333,12.022510528565169,-6.873391601760401,-284.157055658844,559.5955173702002,428.5758271217346
63,0.0699999999999999,-10.451133728027383,-5.703065977532978,-562.4902306894239,558.5071091986617,385.8658661842346
64,0.0706666666666666,16.44948577880863,-4.490007743551105,281.1692747908892,557.4056788349989,341.2281708717346
65,0.0713333333333333,97.7913436889611,-3.4654049512704717,559.7225449955945,556.2913538317374,295.1041474342346
66,0.072,-127.50251770020633,-3.3521128967519207,-263.38227385093256,555.1642612527796,247.91664743423462
67,0.0726666666666666,-39.78647232055474,-2.1214671990022804,-557.4826194675073,554.0245276741559,200.03871774673462
68,0.0733333333333333,125.97008514403925,-0.5518364551586687,241.76435953432718,552.8722791847766,151.88930368423462
69,0.074,3.716125488281262,-0.12090300570783619,567.5080355238249,551.7076413871846,103.82778024673462
70,0.0746666666666666,-5.717296600341833,0.27549718729709394,-182.01504892336848,550.5307393983065,56.18910837173462
71,0.0753333333333333,-34.798324584958834,0.725832524390774,-525.5682030630654,549.3416978502052,9.30824899673462
72,0.076,47.151157379153865,1.4958852754685994,159.83714607589928,548.1406408908312,-36.49546194076538
73,0.0766666666666666,-68.13553619384429,1.8550405776132592,486.7528263406381,546.9276921847751,-80.97690725326538
74,0.0773333333333333,63.919235229488564,2.844111070701036,-160.8886136540718,545.7029749140191,-123.85581350326538
75,0.078,-77.54033660889569,3.283505446359726,-469.5105380673741,544.4666117786893,-164.89389944076538
76,0.0786666666666666,94.21738815307103,4.450314400515715,162.92670458363824,543.2187249978074,-203.88511037826538
77,0.0793333333333333,-36.897560119626114,4.809219690898706,474.98486003906504,541.9594363100426,-240.62632131576538
78,0.08,45.56007385254315,5.54348599957642,-134.22428507503483,540.6888669744638,-274.9993681907654
79,0.0806666666666666,-51.7264022827115,5.9176030175774335,-453.24223750809574,539.4071377712913,-306.8060088157654
80,0.0813333333333333,21.06179809570189,6.810516083281048,125.72477896672417,538.1143690026486,-335.9427275657654
81,0.082,13.185207366944848,7.5751676108728745,448.18591304394596,536.8106804933149,-362.3030791282654
82,0.0826666666666666,37.98612213134541,8.289328780660053,-96.41014507737026,535.4961915914762,-385.8499541282654
83,0.0833333333333333,-11.84749603271615,8.736218810291065,-411.1543927508193,534.1710211694781,-406.4642119407654
84,0.0839999999999999,-11.184036254882326,9.368362273509142,112.52760627661809,532.8352876245772,-424.1468291282654
85,0.0846666666666666,40.774623870847215,10.185477323482742,431.35576921292915,531.489108879693,-438.8597197532654
86,0.0853333333333333,87.47768783569043,10.72729005453006,-63.36678775608134,530.1326023841605,-450.6116728782654
87,0.086,-76.09939956665804,10.578349205546937,-386.7228326792044,528.7658851144809,-459.4310088157654
88,0.0866666666666666,-7.254421234129928,11.209508095513657,64.63771717227145,527.3890735750748,-465.2962431907654
89,0.0873333333333333,24.3819122314455,12.006842349447169,368.81105443194855,526.0022837990333,-468.3216338157654
90,0.088,24.1308860778821,12.692800974442697,-55.011503925684515,524.6056313488707,-468.5159697532654
91,0.0886666666666666,-1.6084442138672086,13.27581683350727,-333.24445461344453,523.1992313172752,-465.9788603782654
92,0.0893333333333333,28.358917236327542,13.992791041998212,90.14828146589281,521.7831983278625,-460.7923369407654
93,0.09,30.988357543948123,14.58047011474019,374.81195742817624,520.3576465359262,-453.0452666282654
94,0.0906666666666666,48.30071640014483,15.0204782006193,-25.146577531098682,518.9226896291904,-442.8733916282654
95,0.0913333333333333,21.005023956297478,15.160964142702678,-311.2224968594195,517.4784408285618,-430.3587431907654
96,0.092,-15.705322265626558,15.248853546463703,50.15883528822576,516.0250128888816,-415.6565947532654
97,0.0926666666666666,-42.84007644653179,15.615330532533541,310.79296641977487,514.562518099677,-398.8665556907654
98,0.0933333333333333,91.4992675781196,16.507906181414967,-31.596123519645076,513.0910682859134,-380.1614775657654
99,0.094,20.006549835207537,16.72555957772605,-263.68584689504866,511.6107748087464,-359.6868681907654
100,0.0946666666666666,-12.084445953367979,16.9136840617198,82.51100234973723,510.1217485662737,-337.5628447532654
101,0.0953333333333333,56.29132461547519,17.362791715849337,311.05429469015075,508.624099994287,-313.9661650657654
102,0.096,14.433300018312147,17.461542573882245,-27.137652458528127,507.117939067024,-289.0628447532654
103,0.0966666666666666,50.10528945922627,17.587547614915284,-258.7707610299891,505.60337529792014,-262.9769072532654
104,0.0973333333333333,-57.191265106207204,17.420892979349524,48.1039526225253,504.08051774036073,-235.88608694076538
105,0.0979999999999999,11.859695434569794,17.925747766553773,251.60904915139616,502.5494749884329,-207.94858694076538
106,0.0986666666666666,16.727725982664975,18.48519702474588,-44.76134276792891,501.0103551776773,-179.32846975326538
107,0.0993333333333333,33.59527587891035,19.060463522316713,-212.5746266127992,499.4632659858404,-150.18491506576538
108,0.0999999999999999,55.14176559447903,19.504916708678206,107.51670588264294,497.908314633626,-120.65073537826538
109,0.1006666666666666,16.00467681884686,19.62863825506749,275.40015666056075,496.3456078854475,-90.91245412826538
110,0.1013333333333333,30.03258132934476,19.78497545438276,-57.64374435372203,494.7752520501797,-61.09116506576538
111,0.102,-47.44253540039491,19.84908420082337,-243.71664359553014,493.1973529819107,-31.32944631576538
112,0.1026666666666666,46.30799102782973,20.518817523674944,73.60887957681992,491.61201608069393,-1.7767119407653809
113,0.1033333333333333,35.3365058898912,20.956448284989126,258.8563801158261,490.01934629330003,27.39125680923462
114,0.104,-20.573352813722696,21.26465852785919,-45.26430428245977,488.41944811396877,56.11195993423462
115,0.1046666666666666,15.457111358641711,21.94941087280349,-219.9300048675955,486.812425585161,84.23305368423462
116,0.1053333333333333,54.85601806640421,22.692593913375248,87.57975066625006,485.19838229831066,111.60610055923462
117,0.106,33.24383926391969,23.146306136569745,271.97740702156574,483.5774213945765,138.15785837173462
118,0.1066666666666666,32.46073150634583,23.509140561618093,-19.76534007844422,481.94964556559427,163.75942087173462
119,0.1073333333333333,6.278469085693495,23.79141066816389,-204.6987087429438,480.3151570542285,188.33461618423462
120,0.108,33.372402191164426,24.231297248951922,64.1880309056514,478.6740576553245,211.77895212173462
121,0.1086666666666666,4.966094970703151,24.58891388526004,231.51233079008063,477.02644871646015,234.00063180923462
122,0.1093333333333333,27.226718902586562,25.123135891799173,-28.068578979461016,475.3724311386981,254.94887399673462
123,0.11,12.380046844483493,25.638425651241217,-174.68603214201622,473.71210537733754,274.4996552467346
124,0.1106666666666666,84.39358520507402,26.27304081994408,91.6693920906581,472.04557144266596,292.6529755592346
125,0.1113333333333333,-7.144157409668269,26.384571089180774,232.21273356279443,470.3729289007116,309.3365693092346
126,0.112,20.670009613039497,26.79785991490711,-36.584790525642426,468.6942768739947,324.4977021217346
127,0.1126666666666666,42.029754638669274,27.266299393350256,-173.03372701889458,467.00971404228005,338.0914521217346
128,0.1133333333333333,18.186492919923584,27.60186777458553,97.25176318262264,465.3193386433285,350.0924286842346
129,0.1139999999999999,62.51677322387408,28.02217452951276,229.20138070912776,463.62324847364926,360.5064911842346
130,0.1146666666666666,5.736534118652058,28.13202989619074,-47.80091856288203,461.92154088925133,369.2789521217346
131,0.1153333333333333,-40.713157653813155,28.443444724866566,-184.05966411205011,460.21431280639604,376.4244599342346
132,0.1159999999999999,98.73632812499443,29.37726897495051,97.40441991419934,458.5016607023485,381.9449677467346
133,0.1166666666666666,42.79362487792729,29.68686169268406,249.5517561825799,456.7836806161297,385.8238739967346
134,0.1173333333333333,55.07091522216582,29.878493541750423,-17.370723777317743,455.0604681492686,388.1061005592346
135,0.118,-58.56979751587445,29.843393595693044,-174.101688487824,453.3321184665538,388.7799286842346
136,0.1186666666666666,96.57984924315876,30.604012369639776,74.19150538468688,451.5987262967857,387.8990693092346
137,0.1193333333333333,29.427303314207904,30.770848611724833,223.80769313801113,449.86038593352816,385.4752411842346
138,0.12,34.93627166748416,30.949776761487545,-12.058861127959446,448.11719123586073,381.5543427467346
139,0.1206666666666666,-46.72558593749854,31.092826457096287,-152.50320228217703,446.36923562913046,376.1910614967346
140,0.1213333333333333,145.19587326049103,31.936241864256385,72.7928625657956,444.6166121057038,369.4146943092346
141,0.122,-25.97581100464207,31.76032058885037,200.78376165048155,442.8594132257185,361.2877411842346
142,0.1226666666666666,-8.20597457885712,32.10402449778579,-14.65880529320558,441.0977311178358,351.8619599342346
143,0.1233333333333333,79.71136093139103,32.81051839841099,-118.92606298978262,439.331657479992,341.2057099342346
144,0.124,113.51214981080241,33.09490471623938,104.62542408577194,437.5612835801505,329.3805146217346
145,0.1246666666666666,-45.95796203613137,32.65553582821669,192.62883500644077,435.786700257054,316.4518036842346
146,0.1253333333333333,-4.869438171386689,32.923688420973136,-49.99282035712246,434.0079979209762,302.5230927467346
147,0.126,72.35089874268394,33.53197915306082,-138.08930962848686,432.2252665544737,287.6119599342346
148,0.1266666666666666,68.04122543334506,33.7908996088419,120.95069593501188,430.43859571313794,271.8414521217346
149,0.1273333333333333,22.978042602538586,33.74156713220245,222.11128427516277,428.6480745263474,255.27797555923462
150,0.128,20.423675537110803,33.78910637632997,-42.05841554920848,426.85379169801905,238.00551462173462
151,0.1286666666666666,23.291004180907144,33.95693449801047,-161.83695767297695,425.0558355073608,220.08363962173462
152,0.1293333333333333,21.04115295410095,34.220755992544895,89.90771042039373,423.2542938096233,201.61684274673462
153,0.13,52.29367446899901,34.60319391442532,217.0978007053137,421.44925403685113,182.69594430923462
154,0.1306666666666666,42.38025283813257,34.826417511314574,-16.405412960282266,419.6408031986364,163.37856149673462
155,0.1313333333333333,21.03083038330015,34.981656590262475,-135.64997056877152,417.8290278828687,143.78285837173462
156,0.132,49.56945419312011,35.262453105073035,89.21810812666556,416.0140142564884,123.94789743423462
157,0.1326666666666666,14.625675201415842,35.41448661009117,198.27670388876192,414.19584806623834,103.99770212173462
158,0.1333333333333333,45.90165710448931,35.75361941778738,-24.47796321277051,412.3746146394153,83.99184274673462
159,0.134,43.371219635014114,36.001419886303275,-123.7352201186994,410.55039888462255,64.01625680923462
160,0.1346666666666666,18.59892654418866,36.18289215708077,103.81833754098514,408.72328529252115,44.16176462173462
161,0.1353333333333333,71.75265884400197,36.5226201183743,199.22683489632325,406.8933579365823,24.48695993423462
162,0.1359999999999999,9.112483978272953,36.545277731137176,-35.288908035515405,405.06070047383923,5.071920871734619
163,0.1366666666666666,16.996112823483163,36.814830487675835,-134.4753238585629,403.2253961456391,-14.01401662826538
164,0.1373333333333333,61.46574783325909,37.26275170319222,103.86483263986217,401.3875277783949,-32.69077444076538
165,0.1379999999999999,28.305896759031683,37.49284595353801,214.80277574507934,399.54717778433735,-50.88804006576538
166,0.1386666666666666,93.50513076781702,37.805622746634356,-12.188186061613884,397.70442816226694,-68.55405569076538
167,0.1393333333333333,-2.448326110839719,37.61710396754006,-123.21134939055877,395.8593604983057,-85.61460256576538
168,0.1399999999999999,28.453697204587407,37.78917405915118,93.26400845870779,394.01205596664937,-102.02475881576538
169,0.1406666666666666,59.78316879272212,38.04526344245337,195.84784829229093,392.1625953303192,-117.72886037826538
170,0.1413333333333333,54.583408355712045,38.105711677603146,-21.73165739359903,390.3110589419138,-132.65659475326538
171,0.142,-12.555530548097298,38.01786064264994,-126.12024621119672,388.4575267443612,-146.76987600326538
172,0.1426666666666666,35.09111022949109,38.38517012841346,85.32198667126646,386.6020782716708,-160.04038381576538
173,0.1433333333333333,63.80099487304663,38.782126153267285,188.66792806012606,384.74479264968517,-172.41538381576538
174,0.144,21.33956909179759,38.95391235964309,-14.618163019244541,382.88574859683206,-183.86557912826538
175,0.1446666666666666,43.28394699096519,39.284227655429504,-113.39190371246448,381.0250244248765,-194.33921194076538
176,0.1453333333333333,22.04384994506734,39.5785454771961,82.23466546617202,379.1626980396723,-203.82944631576538
177,0.146,13.114826202393914,40.03067555875186,175.6561255816237,377.2988469419145,-212.30503225326538
178,0.1466666666666666,86.44073867797758,40.725048284514834,-5.749352093670799,375.4335482278909,-219.76401662826538
179,0.1473333333333333,57.32498931884398,41.00797979673664,-75.34134148665562,373.5668785902343,-226.16440725326538
180,0.148,27.24267196655381,41.144058223259485,113.77252531607849,371.69891431867416,-231.48276662826538
181,0.1486666666666666,50.975669860839595,41.405249126092684,170.0932870520037,369.82973130078875,-235.76304006576538
182,0.1493333333333333,40.5320434570297,41.580306242313156,-33.38038708959187,367.95940502275687,-238.95346975326538
183,0.15,26.169593811037334,41.764797723601184,-92.1457866083344,366.0880105701101,-241.08823537826538
184,0.1506666666666666,50.41731262206754,42.08964604010228,113.09955597977628,364.2156226284843,-242.13120412826538
185,0.1513333333333333,45.1992530822728,42.339545357365694,170.56924991208336,362.3423154843721,-242.14975881576538
186,0.152,15.864383697512057,42.56370730510494,-32.03157311801979,360.46816302587433,-241.09507131576538
187,0.1526666666666666,88.89281845092243,43.02816316531253,-77.72216352488225,358.59323874345193,-239.02768850326538
188,0.1533333333333333,38.174743652341704,43.079837127949624,135.64801212012986,356.71761573067863,-235.93784475326538
189,0.154,48.72722625732932,43.17565693186719,179.2095011674283,354.8413666849919,-231.85288381576538
190,0.1546666666666666,24.2205047607413,43.221512611855594,-46.68172898274378,352.96456390844554,-226.81772756576538
191,0.1553333333333333,68.12145996093359,43.43837736250403,-102.23648084708776,351.08727930846135,-220.83628225326538
192,0.156,-8.211135864258717,43.4330943697666,118.97857496297038,349.2095843985811,-213.94761037826538
193,0.1566666666666666,52.92851257323829,43.8926094491354,179.50252775530424,347.3315502992187,-206.21030569076538
194,0.1573333333333333,93.97480773925352,44.27080140038727,-28.076543901197113,345.45324773841156,-197.61264944076538
195,0.158,24.184844970707164,44.201657294589346,-75.89701849391709,343.5747470525732,-188.23374319076538
196,0.1586666666666666,39.734390258785425,44.312664499706365,130.24608554909435,341.6961181872447,-178.11069631576538
197,0.1593333333333333,44.230339050290006,44.464876172991666,163.62316358827354,339.8174306978468,-167.26596975326538
198,0.16,42.09075164795381,44.61919868038128,-52.83837031121602,337.938753750432,-155.76596975326538
199,0.1606666666666666,44.7905731201145,44.796277211062744,-82.95203777955653,336.0601561224362,-143.63608694076538
200,0.1613333333333333,28.037979125975472,44.973407078562744,139.60536607146759,334.1817062034308,-130.95737600326538
201,0.162,57.35126495361885,45.30295579763603,167.62957157228044,332.30347199587453,-117.75034475326538
202,0.1626666666666666,40.663421630857606,45.52406973430547,-58.36666798564693,330.42552111586565,-104.08628225326538
203,0.1633333333333333,34.676330566404445,45.78892950390594,-80.62750057250727,328.5479207938934,-89.99839162826538
204,0.164,61.240058898932666,46.15380266394392,155.41735616718108,326.67073787559053,-75.55991506576538
205,0.1646666666666666,53.59103393554285,46.38289951786701,181.1076132566823,324.79403882248465,-60.79917287826538
206,0.1653333333333333,42.973800659184505,46.54712316203101,-57.1140890878264,322.91788971275065,-45.79038381576538
207,0.1659999999999999,58.052261352535886,46.74350670872064,-83.66727858840015,321.0423562419624,-30.58921194076538
208,0.1666666666666666,23.398452758787617,46.838111463615924,153.95220792662352,319.16750372384445,-15.23862600326538
209,0.1673333333333333,65.76322174072993,47.14367314685467,177.48012397482276,317.29339709102464,0.18617868423461914
210,0.1679999999999999,49.00312042236167,47.28165889274853,-60.12488929036,315.4201008957853,15.66567087173462
211,0.1686666666666666,50.918426513668415,47.404151484875875,-78.18621914960374,313.5476793108156,31.12856149673462
212,0.1693333333333333,35.710464477542494,47.495015601744086,160.09417688403119,311.67619612996333,46.52992868423462
213,0.1699999999999999,47.12065887450923,47.69194067873011,168.57100338829073,309.80571476898706,61.79555368423462
214,0.1706666666666666,51.69449615478314,47.894007291954125,-75.67233961914793,307.93629826630774,76.89613962173462
215,0.1713333333333333,34.74201965331984,48.06186950541268,-74.27286740560878,306.0680092837608,91.79067087173462
216,0.172,77.41646575928348,48.349610367540066,183.37845997864756,304.200910107348,106.41469430923462
217,0.1726666666666666,47.641479492183755,48.375749531141764,180.96448415927767,302.3350626479899,120.70473337173462
218,0.1733333333333333,30.506950378417656,48.40849712509409,-86.33695357266217,300.4705284422768,134.66078805923462
219,0.174,58.07572174072593,48.60235863976649,-85.43984327602651,298.6073686532213,148.20668649673462
220,0.1746666666666666,57.639358520505134,48.71095988653027,185.6972627190987,296.7456440710105,161.29945993423462
221,0.1753333333333333,18.84901428222524,48.73920554558827,180.09278948871673,294.885415113757,173.92738962173462
222,0.176,80.45974731445922,49.03646292601653,-99.84297034986685,293.02674182825217,186.02016305923462
223,0.1766666666666666,4.741813659668122,49.050910746948816,-91.4832091740609,291.1696838907165,197.56215524673462
224,0.1773333333333333,71.56262969970314,49.46414044166662,199.56602016265694,289.3143006075531,208.52602243423462
225,0.178,75.9900741577194,49.6784837330621,193.83095604620485,287.4606509160983,218.86977243423462
226,0.1786666666666666,4.999877929688183,49.65602271063567,-103.40267264428252,285.6087933853746,228.56508493423462
227,0.1793333333333333,72.52919769286672,50.03546699123776,-98.92457138639234,283.75878621684194,237.58754587173462
228,0.18,33.48548126220999,50.21246769552519,202.1668552752632,281.9106872451501,245.92445993423462
229,0.1806666666666666,70.8569412231408,50.54001127771246,195.93271782317612,280.0645539388899,253.54750680923462
230,0.1813333333333333,21.912002563476126,50.68470249039087,-109.0153938026578,278.2204434013465,260.4273896217346
231,0.182,63.7887954711979,51.088348002411514,-96.66788823703355,276.37841237124974,266.5553193092346
232,0.1826666666666666,72.97400665282782,51.37768948721308,219.32412457326302,274.53851722352715,271.9420380592346
233,0.1833333333333333,28.92572021484178,51.47266411752412,208.7532132066585,272.7008139700553,276.5455536842346
234,0.184,67.33600616455857,51.770561242959296,-111.41196002637484,270.8653582604124,280.3707489967346
235,0.1846666666666666,68.00697326659815,51.92836936410008,-99.87588203780375,269.0322053826294,283.4220185279846
236,0.1853333333333333,32.91117095946997,51.941470050118376,219.3118009787732,267.2014102639424,285.6886200904846
237,0.186,29.824722290043137,52.12584342795251,195.35917825755442,265.37302747154484,287.1632294654846
238,0.1866666666666666,63.770965576168194,52.51092689602783,-131.00865074797082,263.5471112133388,287.8575654029846
239,0.1873333333333333,69.74961090087513,52.79467001598189,-90.71371978402227,261.7237153386871,287.7857880592346
240,0.188,61.28134918213588,52.92581866797191,255.7893791508473,259.90289333916616,286.9342255592346
241,0.1886666666666666,44.291336059566866,52.98176754533445,209.16310601616462,258.08469834931617,285.3365693092346
242,0.1893333333333333,40.59585571288908,53.1159303060689,-157.24089476064114,256.2691831473947,282.9908661842346
243,0.19,62.91888427735053,53.36277373814197,-109.98275834023184,254.4564001561276,279.9171357154846
244,0.1906666666666666,59.520881652828294,53.52361217536216,270.2740588621128,252.6464014434614,276.1275849342346
245,0.1913333333333333,56.255195617672385,53.63047518728516,216.4744703442785,250.83923872331525,271.6515107154846
246,0.192,-3.477767944336235,53.71371571533467,-182.32343730524883,249.0349633563324,266.5030732154846
247,0.1926666666666666,106.6199569702093,54.31167959632122,-118.58111645653203,247.23362635063262,260.7101044654846
248,0.1933333333333333,66.32064056396095,54.43886898094278,314.75224470122777,245.43527836256442,254.29506540298462
249,0.194,70.44966888428549,54.459122421317176,261.3849087434768,243.63996969745574,247.28627634048462
250,0.1946666666666666,52.012619018552094,54.33546094352486,-197.5520197933626,241.8477503103672,239.71205759048462
251,0.1953333333333333,15.248313903809665,54.232705043057294,-163.43440490515928,240.05866980684334,231.58803415298462
252,0.1959999999999999,73.94151306151936,54.48080866284296,304.21035748795555,238.2727774436649,222.98061227798462
253,0.1966666666666666,70.63547515868686,54.55376594304054,279.0536574382476,236.4901221296002,213.88832712173462
254,0.1973333333333333,50.05133056641205,54.4819878402973,-197.1873704156052,234.71075242615808,204.36733102798462
255,0.1979999999999999,47.85356140136484,54.45008565301903,-179.70663855812722,232.93471654833866,194.44399118423462
256,0.1986666666666666,14.426261901854772,54.477552184005646,298.6333746014632,231.16206236538613,184.15151071548462
257,0.1993333333333333,76.45177459717621,54.86548032753162,279.11826227830613,229.3928374015402,173.53188180923462
258,0.1999999999999999,62.84850311278901,55.059131822630796,-200.1506779837119,227.62708883678835,162.62221384048462
259,0.2006666666666666,79.20039367675399,55.182678976118545,-161.82712693862146,225.86486350761737,151.45473337173462
260,0.2013333333333333,32.36595153808876,55.09006669730058,336.4040159483563,224.10620790776596,140.08168649673462
261,0.2019999999999999,63.97741699218423,55.201971454915515,280.7916760769159,222.3511681889762,128.52748727798462
262,0.2026666666666666,22.645843505858352,55.23489720269503,-249.96557219645132,220.59979016174498,116.84291696548462
263,0.2033333333333333,96.57234191894383,55.56112443374608,-186.52899358123108,218.85211929607715,105.05629587173462
264,0.204,39.61521148681917,55.51825070743035,384.2859357942335,217.10820072223663,93.22377634048462
265,0.2046666666666666,79.5738830566361,55.618504334100116,330.10539618604713,215.3680792314982,81.35903024673462
266,0.2053333333333333,69.44650268554561,55.50315955226706,-270.6387924591311,213.6317992769002,69.51918649673462
267,0.206,34.48207855224808,55.26232468223449,-231.33854214409612,211.89940497399573,57.73744821548462
268,0.2066666666666666,20.034233093261616,55.2085120273718,380.24695374981223,210.17094010160474,46.04799509048462
269,0.2073333333333333,64.01401519775035,55.47126788291611,332.53395337691387,208.4464481025667,34.49770212173462
270,0.208,68.5465621948296,55.65713901262691,-304.9238464252351,206.72597208449105,23.10317087173462
271,0.2086666666666666,22.09311676025439,55.72700533369788,-247.8738223395752,205.00955482051063,11.92885446548462
